location_id,city,neighbourhood,country,region,type,expected_class,lat,lon
1951,Delhi,Grid_Delhi_30,India,Delhi-NCR,Grid,Medium,28.567995409540956,77.15670893547012
1952,Delhi,Grid_Delhi_31,India,Delhi-NCR,Grid,Low,28.67195580558056,77.17362663281803
1953,Delhi,Grid_Delhi_32,India,Delhi-NCR,Grid,High,28.58284689468947,77.27513281690544
1954,Delhi,Grid_Delhi_33,India,Delhi-NCR,Grid,Medium,28.64225283528353,77.13979123812223
1955,Delhi,Grid_Delhi_34,India,Delhi-NCR,Grid,Low,28.55314392439244,77.17362663281803
1956,Delhi,Grid_Delhi_35,India,Delhi-NCR,Grid,High,28.58284689468947,77.13979123812223
1957,Delhi,Grid_Delhi_36,India,Delhi-NCR,Grid,Medium,28.657104320432044,77.27513281690544
1958,Delhi,Grid_Delhi_37,India,Delhi-NCR,Grid,Low,28.67195580558056,77.25821511955753
1959,Delhi,Grid_Delhi_38,India,Delhi-NCR,Grid,High,28.67195580558056,77.15670893547012
1960,Delhi,Grid_Delhi_39,India,Delhi-NCR,Grid,Medium,28.567995409540956,77.27513281690544
1961,Delhi,Grid_Delhi_40,India,Delhi-NCR,Grid,Low,28.686807290729075,77.22437972486173
1962,Delhi,Grid_Delhi_41,India,Delhi-NCR,Grid,High,28.657104320432044,77.13979123812223
1963,Delhi,Grid_Delhi_42,India,Delhi-NCR,Grid,Medium,28.538292439243925,77.20746202751383
1964,Delhi,Grid_Delhi_43,India,Delhi-NCR,Grid,Low,28.612549864986498,77.12287354077432
1965,Delhi,Grid_Delhi_44,India,Delhi-NCR,Grid,High,28.55314392439244,77.15670893547012
1966,Delhi,Grid_Delhi_45,India,Delhi-NCR,Grid,Medium,28.567995409540956,77.13979123812223
1967,Delhi,Grid_Delhi_46,India,Delhi-NCR,Grid,Low,28.538292439243925,77.22437972486173
1968,Delhi,Grid_Delhi_47,India,Delhi-NCR,Grid,High,28.538292439243925,77.19054433016593
1969,Delhi,Grid_Delhi_48,India,Delhi-NCR,Grid,Medium,28.597698379837986,77.12287354077432
1970,Delhi,Grid_Delhi_49,India,Delhi-NCR,Grid,Low,28.686807290729075,77.24129742220963
1971,Delhi,Grid_Delhi_50,India,Delhi-NCR,Grid,High,28.686807290729075,77.17362663281803
1972,Delhi,Grid_Delhi_51,India,Delhi-NCR,Grid,Medium,28.58284689468947,77.29205051425333
1973,Delhi,Grid_Delhi_52,India,Delhi-NCR,Grid,Low,28.538292439243925,77.17362663281803
1974,Delhi,Grid_Delhi_53,India,Delhi-NCR,Grid,High,28.58284689468947,77.12287354077432
1975,Delhi,Grid_Delhi_54,India,Delhi-NCR,Grid,Medium,28.67195580558056,77.27513281690544
1976,Delhi,Grid_Delhi_55,India,Delhi-NCR,Grid,Low,28.67195580558056,77.13979123812223
1977,Delhi,Grid_Delhi_56,India,Delhi-NCR,Grid,High,28.657104320432044,77.29205051425333
1978,Delhi,Grid_Delhi_57,India,Delhi-NCR,Grid,Medium,28.686807290729075,77.25821511955753
1979,Delhi,Grid_Delhi_58,India,Delhi-NCR,Grid,Low,28.55314392439244,77.13979123812223
1980,Delhi,Grid_Delhi_59,India,Delhi-NCR,Grid,High,28.567995409540956,77.29205051425333
1981,Delhi,Grid_Delhi_60,India,Delhi-NCR,Grid,Medium,28.612549864986498,77.30896821160124
1982,Delhi,Grid_Delhi_61,India,Delhi-NCR,Grid,Low,28.567995409540956,77.12287354077432
1983,Delhi,Grid_Delhi_62,India,Delhi-NCR,Grid,High,28.627401350135013,77.30896821160124
1984,Delhi,Grid_Delhi_63,India,Delhi-NCR,Grid,Medium,28.70165877587759,77.19054433016593
1985,Delhi,Grid_Delhi_64,India,Delhi-NCR,Grid,Low,28.597698379837986,77.30896821160124
1986,Delhi,Grid_Delhi_65,India,Delhi-NCR,Grid,High,28.52344095409541,77.20746202751383
1987,Delhi,Grid_Delhi_66,India,Delhi-NCR,Grid,Medium,28.612549864986498,77.10595584342643
1988,Delhi,Grid_Delhi_67,India,Delhi-NCR,Grid,Low,28.627401350135013,77.10595584342643
1989,Delhi,Grid_Delhi_68,India,Delhi-NCR,Grid,High,28.52344095409541,77.22437972486173
1990,Delhi,Grid_Delhi_69,India,Delhi-NCR,Grid,Medium,28.52344095409541,77.19054433016593
1991,Delhi,Grid_Delhi_70,India,Delhi-NCR,Grid,Low,28.597698379837986,77.10595584342643
1992,Delhi,Grid_Delhi_71,India,Delhi-NCR,Grid,High,28.70165877587759,77.24129742220963
1993,Delhi,Grid_Delhi_72,India,Delhi-NCR,Grid,Medium,28.70165877587759,77.17362663281803
1994,Delhi,Grid_Delhi_73,India,Delhi-NCR,Grid,Low,28.58284689468947,77.30896821160124
1995,Delhi,Grid_Delhi_74,India,Delhi-NCR,Grid,High,28.686807290729075,77.27513281690544
1996,Delhi,Grid_Delhi_75,India,Delhi-NCR,Grid,Medium,28.64225283528353,77.10595584342643
1997,Delhi,Grid_Delhi_76,India,Delhi-NCR,Grid,Low,28.52344095409541,77.24129742220963
1998,Delhi,Grid_Delhi_77,India,Delhi-NCR,Grid,High,28.67195580558056,77.12287354077432
1999,Delhi,Grid_Delhi_78,India,Delhi-NCR,Grid,Medium,28.52344095409541,77.17362663281803
2000,Delhi,Grid_Delhi_79,India,Delhi-NCR,Grid,Low,28.58284689468947,77.10595584342643
2001,Delhi,Grid_Delhi_80,India,Delhi-NCR,Grid,High,28.538292439243925,77.13979123812223
2002,Delhi,Grid_Delhi_81,India,Delhi-NCR,Grid,Medium,28.55314392439244,77.12287354077432
2003,Delhi,Grid_Delhi_82,India,Delhi-NCR,Grid,Low,28.70165877587759,77.25821511955753
2004,Delhi,Grid_Delhi_83,India,Delhi-NCR,Grid,High,28.567995409540956,77.30896821160124
2005,Delhi,Grid_Delhi_84,India,Delhi-NCR,Grid,Medium,28.657104320432044,77.10595584342643
2006,Delhi,Grid_Delhi_85,India,Delhi-NCR,Grid,Low,28.52344095409541,77.25821511955753
2007,Delhi,Grid_Delhi_86,India,Delhi-NCR,Grid,High,28.567995409540956,77.10595584342643
2008,Delhi,Grid_Delhi_87,India,Delhi-NCR,Grid,Medium,28.612549864986498,77.32588590894915
2009,Delhi,Grid_Delhi_88,India,Delhi-NCR,Grid,Low,28.627401350135013,77.32588590894915
2010,Delhi,Grid_Delhi_89,India,Delhi-NCR,Grid,High,28.716510261026105,77.19054433016593
2011,Delhi,Grid_Delhi_90,India,Delhi-NCR,Grid,Medium,28.597698379837986,77.32588590894915
2012,Delhi,Grid_Delhi_91,India,Delhi-NCR,Grid,Low,28.686807290729075,77.12287354077432
2013,Delhi,Grid_Delhi_92,India,Delhi-NCR,Grid,High,28.70165877587759,77.27513281690544
2014,Delhi,Grid_Delhi_93,India,Delhi-NCR,Grid,Medium,28.508589468946894,77.20746202751383
2015,Delhi,Grid_Delhi_94,India,Delhi-NCR,Grid,Low,28.612549864986498,77.08903814607852
2016,Delhi,Grid_Delhi_95,India,Delhi-NCR,Grid,High,28.508589468946894,77.22437972486173
2017,Delhi,Grid_Delhi_96,India,Delhi-NCR,Grid,Medium,28.716510261026105,77.24129742220963
2018,Delhi,Grid_Delhi_97,India,Delhi-NCR,Grid,Low,28.508589468946894,77.19054433016593
2019,Delhi,Grid_Delhi_98,India,Delhi-NCR,Grid,High,28.597698379837986,77.08903814607852
2020,Delhi,Grid_Delhi_99,India,Delhi-NCR,Grid,Medium,28.55314392439244,77.30896821160124
2021,Delhi,Grid_Delhi_100,India,Delhi-NCR,Grid,Low,28.538292439243925,77.12287354077432
2022,Delhi,Grid_Delhi_101,India,Delhi-NCR,Grid,High,28.716510261026105,77.17362663281803
2023,Delhi,Grid_Delhi_102,India,Delhi-NCR,Grid,Medium,28.58284689468947,77.32588590894915
2024,Delhi,Grid_Delhi_103,India,Delhi-NCR,Grid,Low,28.52344095409541,77.27513281690544
2025,Delhi,Grid_Delhi_104,India,Delhi-NCR,Grid,High,28.55314392439244,77.10595584342643
2026,Delhi,Grid_Delhi_105,India,Delhi-NCR,Grid,Medium,28.508589468946894,77.24129742220963
2027,Delhi,Grid_Delhi_106,India,Delhi-NCR,Grid,Low,28.508589468946894,77.17362663281803
2028,Delhi,Grid_Delhi_107,India,Delhi-NCR,Grid,High,28.58284689468947,77.08903814607852
2029,Delhi,Grid_Delhi_108,India,Delhi-NCR,Grid,Medium,28.716510261026105,77.25821511955753
2030,Delhi,Grid_Delhi_109,India,Delhi-NCR,Grid,Low,28.716510261026105,77.15670893547012
2031,Delhi,Grid_Delhi_110,India,Delhi-NCR,Grid,High,28.567995409540956,77.32588590894915
2032,Delhi,Grid_Delhi_111,India,Delhi-NCR,Grid,Medium,28.508589468946894,77.25821511955753
2033,Delhi,Grid_Delhi_112,India,Delhi-NCR,Grid,Low,28.70165877587759,77.29205051425333
2034,Delhi,Grid_Delhi_113,India,Delhi-NCR,Grid,High,28.508589468946894,77.15670893547012
2035,Delhi,Grid_Delhi_114,India,Delhi-NCR,Grid,Medium,28.567995409540956,77.08903814607852
2036,Delhi,Grid_Delhi_115,India,Delhi-NCR,Grid,Low,28.538292439243925,77.30896821160124
2037,Delhi,Grid_Delhi_116,India,Delhi-NCR,Grid,High,28.686807290729075,77.10595584342643
2038,Delhi,Grid_Delhi_117,India,Delhi-NCR,Grid,Medium,28.52344095409541,77.29205051425333
2039,Delhi,Grid_Delhi_118,India,Delhi-NCR,Grid,Low,28.731361746174617,77.20746202751383
2040,Delhi,Grid_Delhi_119,India,Delhi-NCR,Grid,High,28.612549864986498,77.34280360629704
2041,Delhi,Grid_Delhi_120,India,Delhi-NCR,Grid,Medium,28.716510261026105,77.27513281690544
2042,Delhi,Grid_Delhi_121,India,Delhi-NCR,Grid,Low,28.52344095409541,77.12287354077432
2043,Delhi,Grid_Delhi_122,India,Delhi-NCR,Grid,High,28.627401350135013,77.34280360629704
2044,Delhi,Grid_Delhi_123,India,Delhi-NCR,Grid,Medium,28.731361746174617,77.22437972486173
2045,Delhi,Grid_Delhi_124,India,Delhi-NCR,Grid,Low,28.731361746174617,77.19054433016593
2046,Delhi,Grid_Delhi_125,India,Delhi-NCR,Grid,High,28.597698379837986,77.34280360629704
2047,Delhi,Grid_Delhi_126,India,Delhi-NCR,Grid,Medium,28.716510261026105,77.13979123812223
2048,Delhi,Grid_Delhi_127,India,Delhi-NCR,Grid,Low,28.55314392439244,77.32588590894915
2049,Delhi,Grid_Delhi_128,India,Delhi-NCR,Grid,High,28.49373798379838,77.20746202751383
2050,Delhi,Grid_Delhi_129,India,Delhi-NCR,Grid,Medium,28.508589468946894,77.27513281690544
2051,Delhi,Grid_Delhi_130,India,Delhi-NCR,Grid,Low,28.64225283528353,77.34280360629704
2052,Delhi,Grid_Delhi_131,India,Delhi-NCR,Grid,High,28.731361746174617,77.24129742220963
2053,Delhi,Grid_Delhi_132,India,Delhi-NCR,Grid,Medium,28.49373798379838,77.22437972486173
2054,Delhi,Grid_Delhi_133,India,Delhi-NCR,Grid,Low,28.49373798379838,77.19054433016593
2055,Delhi,Grid_Delhi_134,India,Delhi-NCR,Grid,High,28.597698379837986,77.07212044873062
2056,Delhi,Grid_Delhi_135,India,Delhi-NCR,Grid,Medium,28.731361746174617,77.17362663281803
2057,Delhi,Grid_Delhi_136,India,Delhi-NCR,Grid,Low,28.58284689468947,77.34280360629704
2058,Delhi,Grid_Delhi_137,India,Delhi-NCR,Grid,High,28.508589468946894,77.13979123812223
2059,Delhi,Grid_Delhi_138,India,Delhi-NCR,Grid,Medium,28.55314392439244,77.08903814607852
2060,Delhi,Grid_Delhi_139,India,Delhi-NCR,Grid,Low,28.49373798379838,77.24129742220963
2061,Delhi,Grid_Delhi_140,India,Delhi-NCR,Grid,High,28.70165877587759,77.30896821160124
2062,Delhi,Grid_Delhi_141,India,Delhi-NCR,Grid,Medium,28.49373798379838,77.17362663281803
2063,Delhi,Grid_Delhi_142,India,Delhi-NCR,Grid,Low,28.657104320432044,77.34280360629704
2064,Delhi,Grid_Delhi_143,India,Delhi-NCR,Grid,High,28.731361746174617,77.25821511955753
2065,Delhi,Grid_Delhi_144,India,Delhi-NCR,Grid,Medium,28.716510261026105,77.29205051425333
2066,Delhi,Grid_Delhi_145,India,Delhi-NCR,Grid,Low,28.70165877587759,77.10595584342643
2067,Delhi,Grid_Delhi_146,India,Delhi-NCR,Grid,High,28.52344095409541,77.30896821160124
2068,Delhi,Grid_Delhi_147,India,Delhi-NCR,Grid,Medium,28.731361746174617,77.15670893547012
2069,Delhi,Grid_Delhi_148,India,Delhi-NCR,Grid,Low,28.567995409540956,77.34280360629704
2070,Delhi,Grid_Delhi_149,India,Delhi-NCR,Grid,High,28.538292439243925,77.32588590894915
2071,Delhi,Grid_Delhi_150,India,Delhi-NCR,Grid,Medium,28.657104320432044,77.07212044873062
2072,Delhi,Grid_Delhi_151,India,Delhi-NCR,Grid,Low,28.49373798379838,77.25821511955753
2073,Delhi,Grid_Delhi_152,India,Delhi-NCR,Grid,High,28.686807290729075,77.08903814607852
2074,Delhi,Grid_Delhi_153,India,Delhi-NCR,Grid,Medium,28.508589468946894,77.29205051425333
2075,Delhi,Grid_Delhi_154,India,Delhi-NCR,Grid,Low,28.49373798379838,77.15670893547012
2076,Delhi,Grid_Delhi_155,India,Delhi-NCR,Grid,High,28.567995409540956,77.07212044873062
2077,Delhi,Grid_Delhi_156,India,Delhi-NCR,Grid,Medium,28.508589468946894,77.12287354077432
2078,Delhi,Grid_Delhi_157,India,Delhi-NCR,Grid,Low,28.67195580558056,77.34280360629704
2079,Delhi,Grid_Delhi_158,India,Delhi-NCR,Grid,High,28.731361746174617,77.27513281690544
2080,Delhi,Grid_Delhi_159,India,Delhi-NCR,Grid,Medium,28.731361746174617,77.13979123812223
2081,Delhi,Grid_Delhi_160,India,Delhi-NCR,Grid,Low,28.55314392439244,77.34280360629704
2082,Delhi,Grid_Delhi_161,India,Delhi-NCR,Grid,High,28.746213231323132,77.20746202751383
2083,Delhi,Grid_Delhi_162,India,Delhi-NCR,Grid,Medium,28.612549864986498,77.35972130364495
2084,Delhi,Grid_Delhi_163,India,Delhi-NCR,Grid,Low,28.627401350135013,77.35972130364495
2085,Delhi,Grid_Delhi_164,India,Delhi-NCR,Grid,High,28.746213231323132,77.22437972486173
2086,Delhi,Grid_Delhi_165,India,Delhi-NCR,Grid,Medium,28.746213231323132,77.19054433016593
2087,Delhi,Grid_Delhi_166,India,Delhi-NCR,Grid,Low,28.597698379837986,77.35972130364495
2088,Delhi,Grid_Delhi_167,India,Delhi-NCR,Grid,High,28.67195580558056,77.07212044873062
2089,Delhi,Grid_Delhi_168,India,Delhi-NCR,Grid,Medium,28.49373798379838,77.27513281690544
2090,Delhi,Grid_Delhi_169,India,Delhi-NCR,Grid,Low,28.49373798379838,77.13979123812223
2091,Delhi,Grid_Delhi_170,India,Delhi-NCR,Grid,High,28.55314392439244,77.07212044873062
2092,Delhi,Grid_Delhi_171,India,Delhi-NCR,Grid,Medium,28.70165877587759,77.32588590894915
2093,Delhi,Grid_Delhi_172,India,Delhi-NCR,Grid,Low,28.716510261026105,77.30896821160124
2094,Delhi,Grid_Delhi_173,India,Delhi-NCR,Grid,High,28.478886498649867,77.20746202751383
2095,Delhi,Grid_Delhi_174,India,Delhi-NCR,Grid,Medium,28.64225283528353,77.35972130364495
2096,Delhi,Grid_Delhi_175,India,Delhi-NCR,Grid,Low,28.746213231323132,77.24129742220963
2097,Delhi,Grid_Delhi_176,India,Delhi-NCR,Grid,High,28.478886498649867,77.22437972486173
2098,Delhi,Grid_Delhi_177,India,Delhi-NCR,Grid,Medium,28.746213231323132,77.17362663281803
2099,Delhi,Grid_Delhi_178,India,Delhi-NCR,Grid,Low,28.58284689468947,77.35972130364495
2100,Delhi,Grid_Delhi_179,India,Delhi-NCR,Grid,High,28.478886498649867,77.19054433016593
2101,Delhi,Grid_Delhi_180,India,Delhi-NCR,Grid,Medium,28.597698379837986,77.05520275138272
2102,Delhi,Grid_Delhi_181,India,Delhi-NCR,Grid,Low,28.52344095409541,77.32588590894915
2103,Delhi,Grid_Delhi_182,India,Delhi-NCR,Grid,High,28.70165877587759,77.08903814607852
2104,Delhi,Grid_Delhi_183,India,Delhi-NCR,Grid,Medium,28.64225283528353,77.05520275138272
2105,Delhi,Grid_Delhi_184,India,Delhi-NCR,Grid,Low,28.478886498649867,77.24129742220963
2106,Delhi,Grid_Delhi_185,India,Delhi-NCR,Grid,High,28.686807290729075,77.34280360629704
2107,Delhi,Grid_Delhi_186,India,Delhi-NCR,Grid,Medium,28.731361746174617,77.29205051425333
2108,Delhi,Grid_Delhi_187,India,Delhi-NCR,Grid,Low,28.478886498649867,77.17362663281803
2109,Delhi,Grid_Delhi_188,India,Delhi-NCR,Grid,High,28.657104320432044,77.35972130364495
2110,Delhi,Grid_Delhi_189,India,Delhi-NCR,Grid,Medium,28.746213231323132,77.25821511955753
2111,Delhi,Grid_Delhi_190,India,Delhi-NCR,Grid,Low,28.731361746174617,77.12287354077432
2112,Delhi,Grid_Delhi_191,India,Delhi-NCR,Grid,High,28.746213231323132,77.15670893547012
2113,Delhi,Grid_Delhi_192,India,Delhi-NCR,Grid,Medium,28.567995409540956,77.35972130364495
2114,Delhi,Grid_Delhi_193,India,Delhi-NCR,Grid,Low,28.686807290729075,77.07212044873062
2115,Delhi,Grid_Delhi_194,India,Delhi-NCR,Grid,High,28.49373798379838,77.29205051425333
2116,Delhi,Grid_Delhi_195,India,Delhi-NCR,Grid,Medium,28.657104320432044,77.05520275138272
2117,Delhi,Grid_Delhi_196,India,Delhi-NCR,Grid,Low,28.478886498649867,77.25821511955753
2118,Delhi,Grid_Delhi_197,India,Delhi-NCR,Grid,High,28.49373798379838,77.12287354077432
2119,Delhi,Grid_Delhi_198,India,Delhi-NCR,Grid,Medium,28.538292439243925,77.07212044873062
2120,Delhi,Grid_Delhi_199,India,Delhi-NCR,Grid,Low,28.478886498649867,77.15670893547012
2121,Delhi,Grid_Delhi_200,India,Delhi-NCR,Grid,High,28.67195580558056,77.35972130364495
2122,Delhi,Grid_Delhi_201,India,Delhi-NCR,Grid,Medium,28.746213231323132,77.27513281690544
2123,Delhi,Grid_Delhi_202,India,Delhi-NCR,Grid,Low,28.716510261026105,77.32588590894915
2124,Delhi,Grid_Delhi_203,India,Delhi-NCR,Grid,High,28.746213231323132,77.13979123812223
2125,Delhi,Grid_Delhi_204,India,Delhi-NCR,Grid,Medium,28.55314392439244,77.35972130364495
2126,Delhi,Grid_Delhi_205,India,Delhi-NCR,Grid,Low,28.70165877587759,77.34280360629704
2127,Delhi,Grid_Delhi_206,India,Delhi-NCR,Grid,High,28.731361746174617,77.30896821160124
2128,Delhi,Grid_Delhi_207,India,Delhi-NCR,Grid,Medium,28.67195580558056,77.05520275138272
2129,Delhi,Grid_Delhi_208,India,Delhi-NCR,Grid,Low,28.478886498649867,77.27513281690544
2130,Delhi,Grid_Delhi_209,India,Delhi-NCR,Grid,High,28.716510261026105,77.08903814607852
2131,Delhi,Grid_Delhi_210,India,Delhi-NCR,Grid,Medium,28.478886498649867,77.13979123812223
2132,Delhi,Grid_Delhi_211,India,Delhi-NCR,Grid,Low,28.55314392439244,77.05520275138272
2133,Delhi,Grid_Delhi_212,India,Delhi-NCR,Grid,High,28.70165877587759,77.07212044873062
2134,Delhi,Grid_Delhi_213,India,Delhi-NCR,Grid,Medium,28.52344095409541,77.07212044873062
2135,Delhi,Grid_Delhi_214,India,Delhi-NCR,Grid,Low,28.686807290729075,77.35972130364495
2136,Delhi,Grid_Delhi_215,India,Delhi-NCR,Grid,High,28.746213231323132,77.29205051425333
2137,Delhi,Grid_Delhi_216,India,Delhi-NCR,Grid,Medium,28.746213231323132,77.12287354077432
2138,Delhi,Grid_Delhi_217,India,Delhi-NCR,Grid,Low,28.686807290729075,77.05520275138272
2139,Delhi,Grid_Delhi_218,India,Delhi-NCR,Grid,High,28.478886498649867,77.29205051425333
2140,Delhi,Grid_Delhi_219,India,Delhi-NCR,Grid,Medium,28.478886498649867,77.12287354077432
2141,Delhi,Grid_Delhi_220,India,Delhi-NCR,Grid,Low,28.538292439243925,77.05520275138272
2142,Delhi,Grid_Delhi_221,India,Delhi-NCR,Grid,High,28.716510261026105,77.34280360629704
2143,Delhi,Grid_Delhi_222,India,Delhi-NCR,Grid,Medium,28.731361746174617,77.32588590894915
2144,Delhi,Grid_Delhi_223,India,Delhi-NCR,Grid,Low,28.731361746174617,77.08903814607852
2145,Delhi,Grid_Delhi_224,India,Delhi-NCR,Grid,High,28.508589468946894,77.34280360629704
2146,Delhi,Grid_Delhi_225,India,Delhi-NCR,Grid,Medium,28.716510261026105,77.07212044873062
2147,Delhi,Grid_Delhi_226,India,Delhi-NCR,Grid,Low,28.70165877587759,77.35972130364495
2148,Delhi,Grid_Delhi_227,India,Delhi-NCR,Grid,High,28.746213231323132,77.30896821160124
2149,Delhi,Grid_Delhi_228,India,Delhi-NCR,Grid,Medium,28.746213231323132,77.10595584342643
2150,Delhi,Grid_Delhi_229,India,Delhi-NCR,Grid,Low,28.70165877587759,77.05520275138272
2151,Delhi,Grid_Delhi_230,India,Delhi-NCR,Grid,High,28.478886498649867,77.30896821160124
2152,Delhi,Grid_Delhi_231,India,Delhi-NCR,Grid,Medium,28.478886498649867,77.10595584342643
2153,Delhi,Grid_Delhi_232,India,Delhi-NCR,Grid,Low,28.52344095409541,77.05520275138272
2154,Delhi,Grid_Delhi_233,India,Delhi-NCR,Grid,High,28.731361746174617,77.34280360629704
2155,Delhi,Grid_Delhi_234,India,Delhi-NCR,Grid,Medium,28.716510261026105,77.35972130364495
2156,Delhi,Grid_Delhi_235,India,Delhi-NCR,Grid,Low,28.746213231323132,77.32588590894915
2157,Delhi,Grid_Delhi_236,India,Delhi-NCR,Grid,High,28.731361746174617,77.07212044873062
2158,Delhi,Grid_Delhi_237,India,Delhi-NCR,Grid,Medium,28.49373798379838,77.34280360629704
2159,Delhi,Grid_Delhi_238,India,Delhi-NCR,Grid,Low,28.746213231323132,77.08903814607852
2160,Delhi,Grid_Delhi_239,India,Delhi-NCR,Grid,High,28.508589468946894,77.35972130364495
2161,Delhi,Grid_Delhi_240,India,Delhi-NCR,Grid,Medium,28.716510261026105,77.05520275138272
2162,Delhi,Grid_Delhi_241,India,Delhi-NCR,Grid,Low,28.478886498649867,77.32588590894915
2163,Delhi,Grid_Delhi_242,India,Delhi-NCR,Grid,High,28.478886498649867,77.08903814607852
2164,Delhi,Grid_Delhi_243,India,Delhi-NCR,Grid,Medium,28.731361746174617,77.35972130364495
2165,Delhi,Grid_Delhi_244,India,Delhi-NCR,Grid,Low,28.746213231323132,77.34280360629704
2166,Delhi,Grid_Delhi_245,India,Delhi-NCR,Grid,High,28.746213231323132,77.07212044873062
2167,Delhi,Grid_Delhi_246,India,Delhi-NCR,Grid,Medium,28.49373798379838,77.35972130364495
2168,Delhi,Grid_Delhi_247,India,Delhi-NCR,Grid,Low,28.731361746174617,77.05520275138272
2169,Delhi,Grid_Delhi_248,India,Delhi-NCR,Grid,High,28.478886498649867,77.34280360629704
2170,Delhi,Grid_Delhi_249,India,Delhi-NCR,Grid,Medium,28.746213231323132,77.35972130364495
2171,Delhi,Grid_Delhi_250,India,Delhi-NCR,Grid,Low,28.746213231323132,77.05520275138272
2172,Delhi,Grid_Delhi_251,India,Delhi-NCR,Grid,High,28.478886498649867,77.35972130364495
2173,Sydney,Grid_Sydney_0,Australia,Sydney-Metro,Grid,Medium,-33.8701501350135,151.22556049855453
2174,Sydney,Grid_Sydney_1,Australia,Sydney-Metro,Grid,Low,-33.855298649864984,151.22556049855453
2175,Sydney,Grid_Sydney_2,Australia,Sydney-Metro,Grid,High,-33.855298649864984,151.1897874017346
2176,Sydney,Grid_Sydney_3,Australia,Sydney-Metro,Grid,Medium,-33.8701501350135,151.24344704696446
2177,Sydney,Grid_Sydney_4,Australia,Sydney-Metro,Grid,Low,-33.84044716471647,151.20767395014457
2178,Sydney,Grid_Sydney_5,Australia,Sydney-Metro,Grid,High,-33.8701501350135,151.17190085332464
2179,Sydney,Grid_Sydney_6,Australia,Sydney-Metro,Grid,Medium,-33.84044716471647,151.22556049855453
2180,Sydney,Grid_Sydney_7,Australia,Sydney-Metro,Grid,Low,-33.855298649864984,151.24344704696446
2181,Sydney,Grid_Sydney_8,Australia,Sydney-Metro,Grid,High,-33.885001620162015,151.24344704696446
2182,Sydney,Grid_Sydney_9,Australia,Sydney-Metro,Grid,Medium,-33.84044716471647,151.1897874017346
2183,Sydney,Grid_Sydney_10,Australia,Sydney-Metro,Grid,Low,-33.899853105310534,151.22556049855453
2184,Sydney,Grid_Sydney_11,Australia,Sydney-Metro,Grid,High,-33.855298649864984,151.17190085332464
2185,Sydney,Grid_Sydney_12,Australia,Sydney-Metro,Grid,Medium,-33.84044716471647,151.24344704696446
2186,Sydney,Grid_Sydney_13,Australia,Sydney-Metro,Grid,Low,-33.899853105310534,151.24344704696446
2187,Sydney,Grid_Sydney_14,Australia,Sydney-Metro,Grid,High,-33.84044716471647,151.17190085332464
2188,Sydney,Grid_Sydney_15,Australia,Sydney-Metro,Grid,Medium,-33.8701501350135,151.26133359537442
2189,Sydney,Grid_Sydney_16,Australia,Sydney-Metro,Grid,Low,-33.825595679567954,151.20767395014457
2190,Sydney,Grid_Sydney_17,Australia,Sydney-Metro,Grid,High,-33.825595679567954,151.22556049855453
2191,Sydney,Grid_Sydney_18,Australia,Sydney-Metro,Grid,Medium,-33.855298649864984,151.26133359537442
2192,Sydney,Grid_Sydney_19,Australia,Sydney-Metro,Grid,Low,-33.914704590459046,151.20767395014457
2193,Sydney,Grid_Sydney_20,Australia,Sydney-Metro,Grid,High,-33.885001620162015,151.26133359537442
2194,Sydney,Grid_Sydney_21,Australia,Sydney-Metro,Grid,Medium,-33.825595679567954,151.1897874017346
2195,Sydney,Grid_Sydney_22,Australia,Sydney-Metro,Grid,Low,-33.914704590459046,151.22556049855453
2196,Sydney,Grid_Sydney_23,Australia,Sydney-Metro,Grid,High,-33.855298649864984,151.1540143049147
2197,Sydney,Grid_Sydney_24,Australia,Sydney-Metro,Grid,Medium,-33.914704590459046,151.1897874017346
2198,Sydney,Grid_Sydney_25,Australia,Sydney-Metro,Grid,Low,-33.825595679567954,151.24344704696446
2199,Sydney,Grid_Sydney_26,Australia,Sydney-Metro,Grid,High,-33.84044716471647,151.26133359537442
2200,Sydney,Grid_Sydney_27,Australia,Sydney-Metro,Grid,Medium,-33.899853105310534,151.26133359537442
2201,Sydney,Grid_Sydney_28,Australia,Sydney-Metro,Grid,Low,-33.825595679567954,151.17190085332464
2202,Sydney,Grid_Sydney_29,Australia,Sydney-Metro,Grid,High,-33.914704590459046,151.24344704696446
2203,Sydney,Grid_Sydney_30,Australia,Sydney-Metro,Grid,Medium,-33.84044716471647,151.1540143049147
2204,Sydney,Grid_Sydney_31,Australia,Sydney-Metro,Grid,Low,-33.8701501350135,151.27922014378439
2205,Sydney,Grid_Sydney_32,Australia,Sydney-Metro,Grid,High,-33.81074419441944,151.20767395014457
2206,Sydney,Grid_Sydney_33,Australia,Sydney-Metro,Grid,Medium,-33.81074419441944,151.22556049855453
2207,Sydney,Grid_Sydney_34,Australia,Sydney-Metro,Grid,Low,-33.855298649864984,151.27922014378439
2208,Sydney,Grid_Sydney_35,Australia,Sydney-Metro,Grid,High,-33.885001620162015,151.27922014378439
2209,Sydney,Grid_Sydney_36,Australia,Sydney-Metro,Grid,Medium,-33.81074419441944,151.1897874017346
2210,Sydney,Grid_Sydney_37,Australia,Sydney-Metro,Grid,Low,-33.8701501350135,151.13612775650475
2211,Sydney,Grid_Sydney_38,Australia,Sydney-Metro,Grid,High,-33.929556075607564,151.20767395014457
